Series Name,Series Code,Country Name,Country Code,1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
GNI (current US$),NY.GNP.MKTP.CD,European Union,EUU,826123122839.57,997429789275.044,1290964599133.31,1457832592250.55,1701225486821.89,1779906610550.7,2013974565873.77,2455309729983.19,2965630940846.54,3322360206358.74,2883260300187.02,2770318613216.63,2699350954839.16,2601405787522.36,2678750796212.83,3759888800334.08,4663856765076.75,5120866859352.45,5223704842475.54,6521221752150.35,6749970814771.87,7412364372776.98,6769788951463.13,7160839117775.42,8304892156378.87,8445444960359.55,7736900948219.3,7960560515761.13,7936796319218.74,7267932837833.06,7375639721354.05,8009825267240,9870039555092.44,11383780175372.8,11898941074878.9,12730033064660.8,14683319679341.9,16164502958357.7,14725668853859.2,14567580587695,15782078239633.3,14697876288541.2,15374920770822.2,15689960813493.7,13544123464600.2,13902567201011.6,14772156051301.3,15997198085188.3,15669613867441.9,..
GNI (current US$),NY.GNP.MKTP.CD,Fragile and conflict affected situations,FCS,31779073727.2746,37065332250.3861,44841901504.2266,66427909894.524,75690744741.6441,89679992791.3152,96544290003.3276,103804666642.809,127185896497.04,154474632966.692,220878386511.438,208163393656.219,175227219513.874,158510820559.873,162067535073.187,150759920483.773,150185320089.227,159407783683.179,143449978438.958,232200245503.404,236590379503.694,233393219534.524,214006407264.268,214292894408.274,258437500723.365,266569036397.487,297751930536.555,304356454287.166,324765022338.015,381548949598.286,381926435700.875,376072863132.941,396841666085.849,496099476865.623,618667164789.995,786337994897.327,958776830082.586,1242322974362,1169264078587.47,1397921375497.92,1404086929737.18,1633481157217.84,1709747950904.03,1884675529778.04,1698804081446.5,1531984477559.02,1547340657652.97,1662432729821.81,1746169630710.13,..
GNI (current US$),NY.GNP.MKTP.CD,Heavily indebted poor countries (HIPC),HPC,29828955873.6775,32210251667.9556,38374967604.5894,46507375066.5235,53768999016.8052,58434602215.8627,67105249517.2489,76337952148.7566,87938949950.1131,94459207007.5782,96570666455.8397,95527837761.1588,92385774593.3737,95971723784.3718,100952928693.406,116820804540.124,132798455055.321,130943958271.225,124843475067.995,128663208294.511,130871347585.586,120905163894.086,122076286389.872,111976131744.264,127547510047.569,134773532218.071,141735020482.693,149892316089.695,151228350168.379,164471606806.751,156068024731.576,167741952223.695,190035716853.382,218358875151.983,249881619108.411,295492101682.675,354229945000.11,428297002577.906,437638203011.264,479922666232.057,531794744472.434,565667113198.091,629225461012.842,667462008395.512,663248480496.575,657122001090.925,697689070446.479,740428175874.943,763894339805.4,..
GNI (current US$),NY.GNP.MKTP.CD,High income,HIC,2659594838194.2,3091496843738.97,3748260684654.67,4226805721316.89,4717431321535.82,5127568556682.84,5796904070779.35,6961562311274.14,8025057350218.49,8952480080280.51,9078617639673.14,9024136067930.93,9294079365066.73,9709742279531.68,10176866587773.6,12356435084052.8,14379324278119.2,16255779611349.6,16916371475900.2,18947701710111,20039035791398.8,21543579195560.6,21702521365468.1,23298194616983.6,25849797881625.9,26109071345293.5,25735265181417.7,25917298263511.2,27216709515414.9,27862081414711.4,27606729156320.2,28680597126691.4,32105335577476.8,35792984431958.7,37927124329748.9,40212135779362.9,43732529446232.4,46272369185045,43486364091815.9,45808731595793.3,49591778413761.3,49818564471833.6,50372035777009.4,51601078507079.3,48700442338010,49568752658148.5,51850440656188.3,54991860736051.5,55517006993652.3,..
GNI (current US$),NY.GNP.MKTP.CD,IBRD only,IBD,627993931490.023,703919428175.13,899078035049.26,1108774720223.58,1191947517313.3,1274559770829.6,1437824346958.41,1555667920438.16,1855645024278.15,2170338509213.28,2338402898727.05,2302823459434.92,2270126908213.6,2321721215981.46,2457917469720.62,2546864132222.67,2591904810607.89,2809612576529.51,2968255223413.61,3359545349321.2,3633025229146.69,3620116992534.64,3894764732704.82,4260942756057.8,4802387172608.45,5234603568931.93,5539884232858.05,5379474028679.63,5213185419516.51,5682758355532.55,5778679376888.59,5889554530050.59,6622201195427.24,7874225733116.75,9392044033796.89,11176345817470.3,13930374228547.3,16758784064451.5,16232342737719.5,19662586763669.7,23189848731359.7,24715761218125.7,26072156913801.3,27101485570803.5,25610839918998,25787214015934.4,28503894915129.3,30336090171679,31101908225657.1,..
GNI (current US$),NY.GNP.MKTP.CD,IDA & IBRD total,IBT,696776698543.001,778575754929.098,981262530187.922,1224923121348.93,1336063567521.58,1424830914054.88,1598417646303.9,1738484671904.39,2070952073024.9,2425786489675.05,2738830957692.95,2677225301753.72,2580142129732.34,2607425042894.58,2750777445228.57,2831490699150.83,2893041096198.6,3116044162696.99,3266871266513.85,3682520652929.21,3961469546317.17,3939394167153.87,4197438245501.03,4560879385333.65,5146257983459.99,5613904486076.64,5933526541952.09,5778662825875.38,5625567886047.42,6138306118670.04,6229888510307.94,6374032902474.48,7165329930794.37,8510577199602.3,10131607530541.2,12077973859196.8,14984829321829.2,18025146695738.5,17480629426525,21098607144191.1,24813778182338.2,26474179158601.4,27998879105015.2,29171491566069.3,27676638809801.4,27796712345866.2,30576232747901,32522509939706.4,33380092433449.2,..
GNI (current US$),NY.GNP.MKTP.CD,IDA blend,IDB,28159702411.4653,31261602865.8242,33011604366.0069,48895051726.1306,56470917213.3766,68411576670.629,72014060193.0106,78847537263.0841,96948523569.1156,120799276769.459,240975266685.967,220276229101.085,166807372567.984,143063703923.959,142420501837.795,126814059482.687,129078363403.99,135357642439.649,128298042892.728,138894547803.733,141092846577.998,140558707836.589,125153437048.991,129041710670.075,148620088946.245,164893354629.478,169317251722.615,166079865944.754,175655860190.184,195567034550.162,197053328399.045,216652525493.915,242773955818.496,295904356489.865,353342275770.341,455331217872.2,520459720912.297,618090967262.133,576912630146.151,675795232983.981,776774898557.523,862566988259.438,934576576872.396,1013804365331.21,980627649219.231,914019311616.703,902274615992.455,935614493679.491,964013219446.874,..
GNI (current US$),NY.GNP.MKTP.CD,IDA only,IDX,..,..,..,..,..,..,..,..,..,140128235994.573,146045253380.206,143764314447.965,141382684497.622,145416128469.9,154906908883.821,166020631012.378,180751930335.741,180787635294.326,177218423289.777,188707575242.743,190147069177.208,180661973183.397,179363257743.506,170035783191.212,194461634584.619,213632131319.711,223370296102.605,233472928372.833,237863168184.838,261345363440.145,255101136689.621,269022781257.97,301668994636.361,341176114210.932,386294077534.823,445794953552.906,532551094573.656,647302171613.184,675958533110.118,760422850755.428,843196147347.429,890897921644.723,990989735462.324,1056948628492.77,1091136646756.06,1103281604159.53,1177881557986.6,1260081054747.89,1325423795503.02,..
GNI (current US$),NY.GNP.MKTP.CD,IDA total,IDA,72492724400.308,78853653353.9989,87760734514.2392,121238859884.042,147351646381.599,154176292280.586,166008476499.317,187644558683.065,221227392482.047,262158355147.76,404250991157.046,378881988274.441,316566722040.863,293537558382.391,301552228621.548,294366778175.77,310529430785.659,317518693288.517,306480216896.05,328827061506.248,332540908251.873,322684308417.758,304700514404.137,300159670577.154,344389582933.002,380052850949.265,394111838128.077,400433078456.245,414776220211.268,458437227426.668,453854080301.264,487768987871.46,546785024649.261,640443535047.914,743943851718.671,907395429141.939,1059859138542.32,1272723945971.32,1255836544932.95,1441088481190.63,1625804631220.18,1761691896687.94,1933489897195.39,2080005995834.93,2078208596690.23,2019731917607.91,2078876028621.32,2192764940531.65,2285287243254.75,..
GNI (current US$),NY.GNP.MKTP.CD,Late-demographic dividend,LTE,384104989096.967,440522839992.457,558398492115.782,658050679021.91,725959672982.498,783318742907.652,903750317141.146,942651875481.563,1119179455006.24,1251842104465.42,1320126710090.66,1345862931294.04,1243782717813.86,1313412500949.36,1411783456486.1,1506227158207.3,1565821524444.26,1761820572455.48,1929923587539.82,2009800221202.95,2223856488324.47,2064275133988.69,2142037943114.94,2438819253638.56,2993278717035.43,3286510153206.4,3428815839061.92,3275239333089.08,3007967903969.54,3314579830065.17,3418661921347.95,3615847520678.19,4119186863832.53,4965513987512.95,5990278956655.79,7258036252852.61,9173788489215.05,11431660929601,11011065484046.1,13176763048994.3,16046917545746.3,17238314508178.8,18578730629558.6,19401161828904.9,18166588018417.6,18217593048495.9,20246766439966.9,22089825439321.8,22551790980641.9,..
GNI (current US$),NY.GNP.MKTP.CD,Latin America & Caribbean,LCN,192714826276.692,216068286102.658,283963331939.169,369619458748.243,386415622216.267,426930094014.211,468406385947.67,529650825591.179,629319741931.532,755195850196.448,864477201236.628,791235102630.674,694908466702.126,701097948805.844,726404513107.053,732472178300.956,776279223345.409,875771128875.954,992561265841.511,1129297522224.08,1399689997542.67,1323820287185.53,1525970036233.02,1736492176591.75,1861118087277.07,2006569179256.9,2198492961030.21,2205866526649.32,1988352488518.83,2211871998065.26,2159016779218.29,1930630002738.94,1967092807412.23,2256476626262.23,2730335843462.49,3229109534453.82,3822510345728.02,4453196008256.9,4178903795649.2,5166705036194.79,5883100320227.51,5947172189245.39,6110963944070.69,6239203853665.49,5372774280500.46,5235172281622.21,5821214065630.11,5610209016038.95,5523450857068.7,..
GNI (current US$),NY.GNP.MKTP.CD,Latin America & Caribbean (excluding high income),LAC,169935581716.615,191910966274.849,251897435374.475,336151939145.193,360847691673.869,398052271249.01,433857378885.055,490154491504.338,578726528195.301,690558402045.756,790643717277.956,726733559560.858,639228407301.062,645407333094.396,671494218051.33,676302089799.544,712609149070.121,806999846507.556,917804702234.992,1046805689791.51,1308037198094,1220243887559.19,1414279710779.1,1612076028392.13,1715088532454.03,1850646949266.78,2026743897785.39,2030380859416.27,1816087136742.79,2032726419870.54,1984730061086.34,1763032913380.12,1792422578647.89,2050994786648.59,2491132295189.58,2954298359480.04,3513635936888.54,4112186225366.85,3849373289016.2,4778541385896.83,5443953181986.37,5481077652497.49,5619960413111.33,5759101982001.08,4899805780971.7,4754014271429.39,5306384620312.65,5070668925783.14,4994587947828.9,..
GNI (current US$),NY.GNP.MKTP.CD,Latin America & the Caribbean (IDA & IBRD countries),TLA,179004691732.455,200484319956.928,265579207227.4,348854481470.911,363426224919.971,402857545374.794,443002014940.297,499429074677.945,595493350008.755,719143639479.944,826372080165.077,752082144209.069,654533155829.799,657445120436.36,682661027065.039,686203145313.848,727193287847.897,822395222675.026,937285702538.672,1070498511653.85,1343066126880.64,1268502701696.77,1468229533533.36,1670239383327.74,1790035726324.88,1937646838024.69,2124607250831.44,2127867154389.04,1904208002473.44,2121186076925.06,2064446921661.71,1833350785960.86,1864665187270.01,2145994987094.9,2610197711836.89,3093304017366.92,3675759179516.15,4299872075668.85,4025901506376.64,5007601783689.95,5716628763398.24,5774117790195.11,5932853098551.46,6057178782453.66,5180794346760.28,5037609356904.82,5613396686964.87,5407153019658.42,5317814499344.65,..
GNI (current US$),NY.GNP.MKTP.CD,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,115994017785.038,126020920113.479,141911860288.279,144953072635.623,150556948269.57,157260546032.381,158185973347.218,139716055025.527,138606330603.018,132848549429.375,153937361411.781,169769546776.596,180033254464.586,184718638688.783,188021463802.837,215149980079.541,205133786239.355,222942139842.055,252159500757.86,287516398654.182,334934562716.119,388154233159.515,466505837802.896,575643420152.562,592962717172.513,674122633719.265,764489972213.408,817202441058.443,889332178503.916,960731558605.479,959517018127.878,946771250822.976,1023240117385,1062765926064.57,1106574041158.32,..
GNI (current US$),NY.GNP.MKTP.CD,Low & middle income,LMY,663047581747.984,743048438000.512,932486749328.482,1170024950288.19,1291668067283.35,1374657364690.06,1536907346913.17,1672323105422.88,1984694043552.54,2313503030190.76,2607947379824.83,2561273022359.13,2479703713652.48,2510277079250.1,2650206320508.6,2729471551369.68,2782742291949.29,2997468565619.98,3139211754348.37,3545219836796.1,3801066990498.23,3760926371221.16,4009083913484.47,4347238326512.59,4874028164824.45,5310137241379.88,5622026266358.24,5444831395717.85,5313830410455.58,5823798081457.3,5900267273388.73,6035762472346.24,6789858856032.73,8058895486644.78,9576632013465.49,11440238765640.3,14190635082957.8,17044573944516.4,16656278291606.8,20199139656203.7,23807942684182.2,25498385017531.4,26958436109109,28117726890122.9,26735611424008.7,26850732777104.2,29528062569648.1,31366420348617.1,32225259279589,..
GNI (current US$),NY.GNP.MKTP.CD,Low income,LIC,..,..,..,..,..,..,..,..,..,..,80490407800.2273,82080179969.5,82887572382.9767,84436908457.5517,89930669333.6869,95209093157.0272,103020578719.045,99484066862.5166,96902211123.1849,102185922725.48,101596401934.418,89917417081.4029,87267075368.5952,79375996002.3537,89910377110.5311,95417306261.8514,101152564367.6,102893217978.917,103130415011.943,128684324581.042,120064274930.137,128414784154.555,140148096120.936,162650233784.034,190015388912.483,221214272488.299,273055152981.77,330849819327.361,347225591914.665,383443807203.189,411406581638.334,442566621783.493,481864203704.157,515408183627.849,524140917424.368,483478659755.489,497052406522.717,510848155390.489,533002596698.126,..
GNI (current US$),NY.GNP.MKTP.CD,Lower middle income,LMC,170378823516.338,185344183976.863,216646050247.022,272922024068.3,300152619876.398,316649007782.787,357632321186.066,407288834205.718,476637931192.165,581284362760.957,724762238648.59,715429263827.389,678317508011.425,652877064407.894,689469425488.928,710760925066.97,770077719613.53,794670671759.959,796858062798.328,855247886538.412,790137665304.912,817281801264.49,793640221328.408,850275717139.325,947373121410.849,1040765350762.45,1094709905078.6,1104094964468.96,1163492581515.29,1207325397275.83,1230705352784.08,1298630821110.66,1478438068268,1715626934826.25,1995288453261.18,2356937593238.61,2893076336224.56,3235931949584.39,3261360488657.82,3892230776065.94,4374524137762.71,4613344836715.81,4860034103208.25,5176166499035.13,5146164622965.72,5311144457601.71,5719690722063.28,5948722626894.94,6275971110802.19,..
GNI (current US$),NY.GNP.MKTP.CD,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,606038296893.791,630453746691.319,719742879872.191,809229611767.022,836321274975.388,820620911350.111,861625251679.259,946414860048.45,957718790219.425,957931288936.807,1076705992064.44,1265399797783.9,1522908297286.19,1799441934993.43,2141783720337.01,2667644203583.45,2369107009434.76,2753548188528.63,3259269312977.4,3559563444378.46,3539584621481.85,3567682606753.69,3152156946415.8,3169220269562,3287819167622.4,3571027092541.82,3658025686109.46,..
GNI (current US$),NY.GNP.MKTP.CD,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,269335240498.905,278947403978.258,328040330705.115,378617284754.771,388241021234.404,401309595767.46,413457938654.276,427598295519.066,449449730688.04,445684821950.669,500629435356.491,585109366927.168,684694559052.533,802664059793.368,999143246851.841,1245805427043.23,1198525854220.49,1376031071894.08,1552017396651.23,1716910781595.05,1603542746927.78,1580837538524.08,1426344237781.34,1451768135458.56,1428113063305.37,1509606412494.75,..,..
GNI (current US$),NY.GNP.MKTP.CD,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,266133260868.267,275631150583.777,324194191422.677,374700105277.782,383830849207.338,396342110034.239,408234452151.315,422622437641.172,445057646364.342,441907050313.776,496415244937.051,580282937925.873,679226215643.937,796902986494.95,992790171061.974,1237840827184.34,1189881635301.15,1365702495819.79,1540012154399.56,1703774131062.64,1588687980988.74,1565142955904.73,1410380143517.15,1434121735496.6,1409459878478.79,1490134444638.83,..,..
GNI (current US$),NY.GNP.MKTP.CD,Middle income,MIC,642347333152.347,720466708976.812,906202455850.282,1136883306161.05,1251210216253.34,1330235126104.39,1486920645666.6,1618188492269.78,1923511732464.79,2245858999444.95,2534858624220.92,2486956967554.65,2404891956001.79,2434101713424.02,2569127507212.23,2643812871327.28,2690318920616.32,2907739419724.79,3050269151144.74,3449628580230.43,3704960419654.69,3674714972285.46,3924384491804.55,4267874322810.68,4784238178555.58,5214549143858.98,5520708499712.22,5342386507383.38,5211472357755.84,5697892616284.54,5781791604671.6,5909638401324.84,6651761121411.2,7898227868670.49,9388558899629.19,11220612985630.1,13919380339579.4,16716670089362.5,16318438140065.7,19818180983756.3,23390742615100.7,25050024278781.2,26473387335926.1,27601596881383.8,26217213613832.7,26364045119068.8,29020332682823.5,30840690294970.7,31678540449569.5,..
GNI (current US$),NY.GNP.MKTP.CD,North America,NAC,1261544959169.76,1392990474376.91,1562374201158.85,1712532951915.63,1857070153071.61,2073986224962.37,2291457978256.56,2564815805110.47,2852569568584.79,3115670516315.47,3500319929948.33,3676742060916.19,3947691673328.1,4379838564762.34,4667048488072.83,4884940468056.2,5250982232461.15,5751504152582.53,6148746615097.85,6479733911893.3,6691874085077.41,7011537482616.13,7296322007568.84,7732733554576.07,8163331759635.04,8659333025375.36,9227976447486.2,9752384628012.48,10349444385774.2,11113935005051.4,11466880543889.9,11800869713168.6,12409186366792,13324355480089.9,14325074669531.1,15377957961810.7,15997381188466.8,16221933575786.1,15756462047974.4,16718819554095.9,17597650459429.3,18473549605099.1,19001735220136.9,19838538138543,20243500795856.5,20561833156337.7,21468423884822.9,22538912667700.7,23416154847420.3,..
GNI (current US$),NY.GNP.MKTP.CD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GNI (current US$),NY.GNP.MKTP.CD,OECD members,OED,2662082730470.62,3095272654459.18,3748945936820.44,4202061766086.92,4704142145662.91,5089940178994.3,5736978952274.53,6901181371097.27,7953300089808.5,8837979172070.84,8987156248198.39,8871715162624.54,9131415315921.63,9562988136637.03,10047154414550.8,12154045311528,14138887194730.9,15996067835019.5,16649127183065.3,18713114098377.4,19810891383609.3,21297162275518.3,21577929723866.4,23092019970839.8,25425813916621,25691034448643.2,25376598049186.2,25718955109217,27013021755967.4,27701111224415.5,27459796834239.1,28562096783277,31908401816534.8,35574346632156.6,37682687422640.7,39887335531434.1,43365911213944.6,45721421661287.2,42932624606362.1,45278951328883.1,48835656706999.6,48984449459824.5,49545574615669.2,50704304273166.9,47799420833083.2,48550820334653.7,50677788473901.6,53527764788800.9,54046438498643.3,..
GNI (current US$),NY.GNP.MKTP.CD,Other small states,OSS,..,..,..,..,..,15780591394.868,17446210272.1083,19178440318.3983,24456509900.94,34314463111.0613,35896659797.0828,33869081029.7081,32058919703.9851,32074769660.6242,30327198526.5443,32088784653.4556,38121300073.3615,42875403948.6641,44795143721.5287,54213060350.7283,56157640865.9695,60862247694.3365,57835985245.2342,59799909047.1928,69027501612.3891,72366739202.7084,74935518926.5414,73406850471.9942,77693896351.2004,86533417700.1712,86960006900.8965,93552244132.9875,116927318962.691,141436628798.116,169007694580.501,204452568764.825,250220408624.271,303507642113.15,256077513113.46,294854494383.803,368986762053.544,391192352859.186,413048205003.298,427783088452.673,361552890508.845,357454939544.763,390166307587.692,429169788821.237,419687889884.392,..
GNI (current US$),NY.GNP.MKTP.CD,Pacific island small states,PSS,..,..,..,..,..,..,..,..,1761488364.38845,2094135945.67977,2172061061.19862,2075298559.45281,1980117331.66683,2065355033.88257,1990028957.0186,2177592731.46091,2074770638.54031,2097095377.58222,2175637377.1494,2431834402.88982,2581058017.73841,2825971098.8344,2992198748.67921,3433614676.76874,3793093510.74689,4057492940.53138,4038785210.64233,3444267023.32102,3824096701.92091,3590266192.76879,3508779465.13497,3691132350.78633,4270959500.26131,4924250620.76615,5483125689.92318,5593564828.80898,6230284747.79823,6611967795.0605,5976729857.04048,6591478433.35544,7680679724.03689,8156273295.99037,8694536738.75374,9292668782.15923,9109407861.55422,9480807297.25249,10101923689.7487,10618051296.979,10509699219.9983,..
GNI (current US$),NY.GNP.MKTP.CD,Post-demographic dividend,PST,2603523140147.24,3026451801738.5,3662558220741.18,4088650602697.67,4579570349818.87,4959517995262.8,5601178006313.15,6743656275107.5,7734548852278.18,8565483567311.66,8653286892273.89,8636451715080.45,8927335265455.71,9348960310434.27,9821500286439.21,11980173195455.6,13948230134614.7,15764758123638.8,16373313470778.6,18329396859725.6,19338569725202.5,20744082499582.5,20873570681463.2,22380264299135.8,24792089439279.1,24955419609626.6,24547610322444.7,24741251418540.5,25980966752030.8,26528050240280,26296100990984.2,27336167283706.8,30610013667974.1,34062356662577,35904432570888.5,37924723517054.6,41106549982624.2,43209274119797.5,40839023295206,42850804335230.2,46160332174406.5,46287417140795.9,46656323674054.9,47732281036407,45148747162245.5,45980134468394.7,47960665080345.8,50757810238566.3,51276703475821.3,..
GNI (current US$),NY.GNP.MKTP.CD,Pre-demographic dividend,PRE,24136408877.7895,28460234240.9583,34443159864.8262,47590325657.0535,54845261996.7731,64780954571.3416,70207992524.275,75648618540.4013,92496956839.3101,108481372210.203,158549818443.741,146764798159.48,115673367645.677,106280426082.288,108651693100.674,104293421844.445,115335783102.815,117505745653.345,114630033914.754,185286658933.556,179852031209.37,162339156512.663,139691959011.537,137284593508.91,166542887118.312,184730627565.783,196478275863.132,202533866598.115,208173100917.295,230533578830.949,228851525293.735,271712350135.987,308302478272.172,374529338212.368,461993451260.54,601390526313.227,723279347902.464,915054720171.567,836141857892.155,978016894385.754,1127701417779.44,1256050432950.84,1372801040320.04,1461422736299.97,1306451278284.01,1189944117099.78,1231131899000.17,1292051060560.9,1361382046490.25,..
GNI (current US$),NY.GNP.MKTP.CD,Small states,SST,..,..,..,..,..,25638365708.2277,28719331168.6959,30827401538.1038,37364762445.4581,49868403354.4781,53072730375.2915,53057309198.7973,51335830660.5219,50224220016.7551,48004454782.1376,48117031247.4606,54633298833.6453,60466059521.8528,62732977187.5402,73163254784.5383,74958236227.2996,79743639797.7731,78630266986.7371,81712078321.8236,93866314774.0941,99957906613.712,105851557391.814,105845084958.711,112227903522.555,122758387685.208,124028581377.794,132470861941.011,158799499046.509,187882563278.633,221158746076.122,263273481278.433,315916165699.304,377988597114.879,319156097108.17,363707175619.327,441966349105.437,468141986180.394,492621464697.341,508247655708.938,441466229985.67,433885335757.643,469968256014.974,511555964872.147,505660010240.377,..
